Session: untitled,,,,,,,,,,,,,,,,,,,,
Training Data: pressure_train    Observations: 3550,,,,,,,,,,,,,,,,,,,,
"Predictors: 6    Predictor Names: hc, wc, length, Tamb, Q, Uin",,,,,,,,,,,,,,,,,,,,
Response Name: PressurePaPressureProbe3,,,,,,,,,,,,,,,,,,,,
Validation: 10-fold cross-validation,,,,,,,,,,,,,,,,,,,,
Test Data: pressure_test    Observations: 626,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Favorite,Model Number,Model Type,Status,RMSE (Validation),MSE (Validation),RSquared (Validation),MAE (Validation),MAE (Test),MSE (Test),RMSE (Test),RSquared (Test),Preset,Prediction Speed (obs/sec),Training Time (sec),Model Size (bytes),Hyperparameters,Selected Features,Feature Ranking Algorithm,PCA,Optimizer Options
0,2.11,SVM,Tested,298.06871292641,88844.9576256067,0.539703026846513,166.192819223332,151.019459121894,81254.8794746353,285.052415311001,0.558176707547977,Fine Gaussian SVM,6671.45758757087,19.740538,170273,Kernel function: Gaussian; Kernel scale: 0.61; Box constraint: Automatic; Epsilon: Auto; Standardize data: Yes,6/6,None,Disabled,Not applicable
0,2.12,SVM,Tested,58.1717913803905,3383.95731240367,0.982468050525232,30.4220740364135,32.5499720478705,3783.68822416866,61.5116917680587,0.979426200621761,Medium Gaussian SVM,14086.2451189177,16.7069477,47409,Kernel function: Gaussian; Kernel scale: 2.4; Box constraint: Automatic; Epsilon: Auto; Standardize data: Yes,6/6,None,Disabled,Not applicable
0,2.13,SVM,Tested,155.158349909502,24074.1135466393,0.87527438930673,72.9134035158634,69.280090151506,23136.9849533579,152.10846443692,0.874192676973983,Coarse Gaussian SVM,9114.25839718449,22.5536936,100497,Kernel function: Gaussian; Kernel scale: 9.8; Box constraint: Automatic; Epsilon: Auto; Standardize data: Yes,6/6,None,Disabled,Not applicable
0,2.14,Efficient Linear,Tested,439.325032185682,193006.48390495,5.24203656044886e-05,318.32012776853,306.676831719995,184662.039949285,429.72321318412,-0.00409958157366508,Efficient Linear Least Squares,31840.3355164144,19.3826084,11104,Learner: Least squares; Solver: Auto; Regularization: Auto; Regularization strength (Lambda): Auto; Relative coefficient tolerance (Beta tolerance): 0.0001; ,6/6,None,Disabled,Not applicable
0,2.15,Efficient Linear,Tested,457.512348290445,209317.548838237,-0.0844536002162322,298.221055517131,281.172529734898,195213.702883579,441.829947925194,-0.0614742338852152,Efficient Linear SVM,40047.154113858,20.2115629,11144,Learner: SVM; Solver: Auto; Regularization: Auto; Regularization strength (Lambda): Auto; Relative coefficient tolerance (Beta tolerance): 0.0001; Epsilon: Auto,6/6,None,Disabled,Not applicable
0,2.16,Ensemble,Tested,79.9717885856184,6395.48696958285,0.966865612043546,48.5218028212211,44.5158712285381,5423.56121603168,73.6448315636045,0.970509393543187,Boosted Trees,15836.3440974377,27.2076381,162559,Minimum leaf size: 8; Number of learners: 30; Learning rate: 0.1; Number of predictors to sample: Select All,6/6,None,Disabled,Not applicable
0,2.17,Ensemble,Tested,39.4841672599081,1558.9994642084,0.991922977356273,21.9822942850571,17.9157360207731,1034.41705902992,32.1623546872726,0.994375358701605,Bagged Trees,5620.87469360295,39.7396268,2160067,Minimum leaf size: 8; Number of learners: 30; Number of predictors to sample: Select All,6/6,None,Disabled,Not applicable
0,2.18,Gaussian Process Regression,Tested,7.814869428675,61.0721841872391,0.999683591030076,4.10662302434438,4.02287041075562,67.7961245294204,8.23384020548252,0.999631358668566,Squared Exponential GPR,5053.96063946981,505.4271936,211566,Basis function: Constant; Kernel function: Squared Exponential; Use isotropic kernel: Yes; Kernel scale: Automatic; Signal standard deviation: Automatic; Sigma: Automatic; Standardize data: Yes; Optimize numeric parameters: Yes,6/6,None,Disabled,Not applicable
0,2.19,Gaussian Process Regression,Tested,9.63840694175225,92.8988883748179,0.999518700010996,4.2550862455326,3.41249201391902,65.5510080664179,8.09635770370961,0.999643566486164,Matern 5/2 GPR,3945.16290244412,797.6934082,211546,Basis function: Constant; Kernel function: Matern 5/2; Use isotropic kernel: Yes; Kernel scale: Automatic; Signal standard deviation: Automatic; Sigma: Automatic; Standardize data: Yes; Optimize numeric parameters: Yes,6/6,None,Disabled,Not applicable
0,2.20,Gaussian Process Regression,Tested,29.5232274565837,871.62095945318,0.995484217674298,13.8794761834999,13.2706386515098,800.034511906677,28.2848813309633,0.995649813470757,Exponential GPR,6548.36446757831,691.8663163,211552,Basis function: Constant; Kernel function: Exponential; Use isotropic kernel: Yes; Kernel scale: Automatic; Signal standard deviation: Automatic; Sigma: Automatic; Standardize data: Yes; Optimize numeric parameters: Yes,6/6,None,Disabled,Not applicable
0,2.21,Gaussian Process Regression,Tested,7.76231762942919,60.2535749801472,0.999687832163735,3.89825644754546,3.36134035568216,52.1640315572064,7.22246713784192,0.999716358152037,Rational Quadratic GPR,6221.67385810377,1151.4400574,211597,Basis function: Constant; Kernel function: Rational Quadratic; Use isotropic kernel: Yes; Kernel scale: Automatic; Signal standard deviation: Automatic; Sigma: Automatic; Standardize data: Yes; Optimize numeric parameters: Yes,6/6,None,Disabled,Not applicable
0,2.22,Neural Network,Tested,47.0754146266285,2216.09466226899,0.988518631866959,33.599164771801,23.8345251847388,1016.78896539815,31.8871285223075,0.994471211435846,Narrow Neural Network,30513.7746054913,522.5001184,5832,Number of fully connected layers: 1; First layer size: 10; Activation: ReLU; Iteration limit: 1000; Regularization strength (Lambda): 0; Standardize data: Yes,6/6,None,Disabled,Not applicable
0,2.23,Neural Network,Tested,32.8606929797547,1079.8251431097,0.994405532309409,22.0550119681582,25.3869080359812,1441.05744748952,37.9612624591112,0.992164252163329,Medium Neural Network,43386.1218184529,546.0076078,6792,Number of fully connected layers: 1; First layer size: 25; Activation: ReLU; Iteration limit: 1000; Regularization strength (Lambda): 0; Standardize data: Yes,6/6,None,Disabled,Not applicable
0,2.24,Neural Network,Tested,6.75016741994323,45.5647601972631,0.999763933466099,4.8192320790488,5.83883588260481,63.6452080340659,7.97779468487789,0.99965392927115,Wide Neural Network,41071.3252733268,667.6496585,11592,Number of fully connected layers: 1; First layer size: 100; Activation: ReLU; Iteration limit: 1000; Regularization strength (Lambda): 0; Standardize data: Yes,6/6,None,Disabled,Not applicable
0,2.25,Neural Network,Tested,36.1878149644918,1309.55795190429,0.993215309258509,24.8415524941041,24.9735917945358,1229.67004145634,35.0666514149318,0.993313670885261,Bilayered Neural Network,45883.8917812256,693.1627475,7632,Number of fully connected layers: 2; First layer size: 10; Second layer size: 10; Activation: ReLU; Iteration limit: 1000; Regularization strength (Lambda): 0; Standardize data: Yes,6/6,None,Disabled,Not applicable
0,2.26,Neural Network,Tested,38.2095868974232,1459.97253087173,0.992436026142537,24.300087337134,14.4473166954817,437.279459637355,20.9112280757816,0.997622293555442,Trilayered Neural Network,41300.3442470947,724.6067879,9432,Number of fully connected layers: 3; First layer size: 10; Second layer size: 10; Third layer size: 10; Activation: ReLU; Iteration limit: 1000; Regularization strength (Lambda): 0; Standardize data: Yes,6/6,None,Disabled,Not applicable
0,2.27,Kernel,Tested,349.489150345319,122142.666209093,0.367190878903203,182.163676666697,166.777494154597,114689.715516921,338.658700636675,0.376374833761339,SVM Kernel,22924.7158788206,699.461543,10446,Learner: SVM; Number of expansion dimensions: Auto; Regularization strength (Lambda): Auto; Kernel scale: Auto; Epsilon: Auto; Standardize data: Yes; Iteration limit: 1000,6/6,None,Disabled,Not applicable
0,2.28,Kernel,Tested,106.035235426189,11243.4711518874,0.941748683580207,69.239306801798,74.306506287605,13058.4784562613,114.273699757474,0.928994541826129,Least Squares Regression Kernel,30666.6850954727,703.0845288,10376,Learner: Least Squares Kernel; Number of expansion dimensions: Auto; Regularization strength (Lambda): Auto; Kernel scale: Auto; Standardize data: Yes; Iteration limit: 1000,6/6,None,Disabled,Not applicable
